Year	Headline	Link	Intro	Page
2019-10-20	宇宙之王	https://nei.st/medium/economist/masters-of-the-universe	忘了戈登·盖柯吧。计算机正在逐渐统领金融市场	35
2019-10-20	风马牛不相及	https://nei.st/medium/economist/chalk-and-cheese	准备上市的爱彼迎急于指出自己与优步的不同	36
2019-10-20	「共享经济」滑铁卢	https://nei.st/medium/caixin/cw879a	全球最新一轮共享经济巨头正在经受华尔街严酷考验，滴滴、OYO 的估值故事难以延续，投资人正吞下挥金如土的苦果	36
2019-10-20	大而不透明：谷歌如何打造出全球主导的广告机器？	https://nei.st/medium/wsj/how-google-edged-out-rivals-and-built-the-worlds-dominant-ad-machine	谷歌庞大且不透明的广告机器是如何工作的？为什么出版商和竞争对手对它有如此多的抱怨？	36
2019-10-20	一个与中国关系密切的斯里兰卡政治家族试图重新掌权	https://nei.st/medium/wsj/sri-lankan-clan-with-close-china-ties-plots-political-comeback	这个家族曾让斯里兰卡成为中国寻求在亚洲扩大影响力的一系列努力的核心，还挫败过一场叛乱	36
2019-10-20	中国宣称美中同意取消加征关税，但仍有人心存疑虑	https://nei.st/medium/wsj/china-claims-tariffs-will-go-but-others-express-doubts	美国没有回应，而且从特朗普政府内部传出的消息来看，对于是否致力于降低关税还有互相矛盾的意见	36
2019-10-20	P2P 最后时刻：交了上万亿学费，不留下点什么吗？	https://nei.st/medium/southern/nfzm-1863d	等于把淤泥底下的东西都铲了上来，里面能挖着莲藕，也有臭鱼烂虾	36
2019-10-20	巴格达迪之死	https://nei.st/medium/southern/nfzm-1863c	IS 有了一个新的领导人，我们知道他是谁	36
2019-10-20	争夺剑南春：八年前一起贪腐案，令改制往事沉渣泛起	https://nei.st/medium/southern/nfzm-1863b	剑南春的商标、品牌不属于剑南春	36
2019-10-20	人类最大的威胁	https://nei.st/medium/southern/nfzm-1863a	她们杀死了历史上大约一半的人口	36
2019-10-20	韩少功 ：很想特别乡土 ，又特别先锋	https://nei.st/medium/southern/han_shaogong-shx0naqoe2clzjdvgbsewg	「这是中西文化的一个大碰撞的时代。当时我们很多同行，学苏俄，学海明威，学卡夫卡，写得很像，但在文章里面，我把他们讽刺为『移植外国样板戏』，很不以为然。我觉得艺术需要个性，一个民族的文化也需要个性」	36
2019-10-20	隔岸斗法：重整旗鼓的金鸡奖会超越金马奖吗？	https://nei.st/medium/initium/culture-jjj-china	向来式微的金鸡，这一次由于承载起民间的爱国情愫，而被寄予了对标金马的厚望	37
2019-10-20	为中国辩解，蔡崇信在 NBA 风波中惹恼美国人	https://nei.st/medium/wsj/new-nets-owner-joe-tsais-views-on-china-bring-u-s-backlash	这位阿里巴巴联合创始人关于 NBA 风波的言论让一些美国人愤怒，但他认为自己代表了中国人的看法	37
2019-10-20	解构「福建帮」：从联谊乡亲到政治动员的铁军	https://nei.st/medium/initium/hongkong-fujian-associations-analysis	被中央领导誉为「嫡系部队」和「铁军」的香港福建社团，究竟是怎样的组织？	37
2019-10-20	中国以美国式破产缓冲经济放缓压力	https://nei.st/medium/wsj/china-embraces-bankruptcy-u-s-style-to-cushion-a-slowing-economy	中国的破产制度借鉴了美国破产法第十一章的条款，但在破产程序方面，中国还需要在较短时间内做大量功课	37
2019-10-20	雾霾指标暗示中国建筑业走软	https://nei.st/medium/wsj/chinas-smog-gauge-is-signaling-trouble	越来越多的研究暗示，在缺乏深层次机构和金融行业改革的情况下，一定程度的贪腐活动实际上可能对中国的经济增长模式十分重要	37
2019-10-20	中国的腐败悖论：反腐运动是否在削弱中国经济增长？	https://nei.st/medium/wsj/chinas-corruption-paradox	越来越多的研究暗示，在缺乏深层次机构和金融行业改革的情况下，一定程度的贪腐活动实际上可能对中国的经济增长模式十分重要	37
2019-10-20	少储蓄、多借债，中国人的金钱观越来越像美国人	https://nei.st/medium/wsj/less-savings-more-debt-how-chinese-manage-money-american-style-in-17-charts	随着贷款买房和生活方式升级成为潮流，中国人勤俭持家的习惯受到侵蚀，这样的世代变迁势必会对全球经济造成影响	37
2019-10-20	宁德时代如何崛起为电动汽车电池行业主导者？	https://nei.st/medium/wsj/the-key-to-electric-cars-is-batteries-one-chinese-firm-dominates-the-industry	中国打造了全球最大的电动汽车市场，并且施压外国汽车制造商使用中国产电池。名不见经传的宁德时代由此成为全球最大的电动汽车电池生产商	37
2019-10-20	沙特阿美启动期待已久的 IPO	https://nei.st/medium/wsj/saudi-aramco-launches-long-awaited-ipo	沙特阿美周日正式启动 IPO，预计这将是全球有史以来规模最大的股票发行交易	37
2019-10-20	中国首个阿尔兹海默新药为何令业内谨慎业外热情？	https://nei.st/medium/caixin/ixv4dwpjo	时隔 17 年才终于又有阿尔兹海默病新药上市，而药品来自中国，披露的数据引来业内人士的疑问	37
2019-10-20	中国式卡车司机文化	https://nei.st/medium/economist/trucker-culture-china-style	中国 3000 万长途司机默默无闻，少人称颂。来搭一次便车看看	38
2019-10-20	香港还有多少地？	https://nei.st/medium/caixin/cw878e	特区政府决心启动大规模收回私人土地政策，能否解香港土地供应之渴	38
2019-10-20	自主之路	https://nei.st/medium/economist/autonomous-ways	通向无人驾驶汽车的道路漫长而曲折。中国正在走一条与西方不同的路	38
2019-10-20	冉冉升起的新星	https://nei.st/medium/economist/a-rising-star	中国的制药业正在不断壮大	38
2019-10-20	丙肝药大杀价	https://nei.st/medium/caixin/cw878d	大幅降价、纳入医保取得重大进展，但消灭丙肝还缺一套自上而下的整体干预战略	38
2019-10-20	未成年的暴力	https://nei.st/medium/caixin/cw878c	《预防未成年人犯罪法》的修订能否回应社会的焦虑？	38
2019-10-20	全球「新销烟运动」	https://nei.st/medium/caixin/cw878b	美国电子烟相关病情爆发，监管博弈的天平正在出现变动	38
2019-10-20	电子烟何处去	https://nei.st/medium/caixin/cw878a	外贸内销双双暴涨，恰逢全球监管收紧，改变行业格局的中国电子烟走到十字路口	38
2019-10-20	中国的「海上丝绸之路」：防御是最好的进攻	https://nei.st/medium/economist/the-best-offence-is-a-good-defence	中国的海外港口建设有助于保护现有贸易路线	38
2019-10-20	前路迷茫	https://nei.st/medium/economist/foggy-outlook	贸易战一波三折，损害增长	38
2019-10-20	我行我「速」	https://nei.st/medium/economist/your-own-risc	一种新的微处理器设计正在挑战行业巨头	39
2019-10-20	热情受抑	https://nei.st/medium/economist/enthusiasm-curbed	Netflix 和 HBO 受到观众喜爱，投资者却坐不住了	39
2019-10-20	阿密特下山	https://nei.st/medium/southern/a-mei-chang-6noxscszbeek04kcehugop	她坚持「我对音乐绝对诚实」，22 年里，这种诚实赤裸而直接，又因她的嗓音本钱和几乎集全华语乐坛之力培养出的音乐表现力而极易引发强大共鸣	39
2019-10-10	企业家的新装	https://nei.st/medium/economist/the-entrepreneurs-new-clothes	一些风险资本家活在一个虚构的世界里。好在还有股市	39
2019-10-10	世茂为何不缺钱？	https://nei.st/medium/southern/nfzm-1862c	世茂在三四线城市新增建面超过前 4 年的总和	39
2019-10-10	谁杀死了莲花味精？	https://nei.st/medium/southern/nfzm-1862d	巅峰时期，莲花味精产量居世界第一，国内市场占有率高达 43.4%，难觅对手	39
2019-10-10	统编小学语文教材中的争议与回应	https://nei.st/medium/southern/nfzm-1862e	人教版、苏教版、北师大版、湘教版等十余种版本教材不再，如今「统编本」一统江湖	39
2019-10-10	英国「死亡货车」背后的人口走私链	https://nei.st/medium/southern/nfzm-1862b	15 岁越南偷渡少年阮辉雄的死亡之旅	39
2019-10-10	淘集集，逃集集	https://nei.st/medium/southern/nfzm-1862a	一个「比拼多多便宜三毛钱」，「跑得太快」的失败故事	39
2019-10-10	机器不会毁灭我们，是我们自己毁灭自己——《终结者》系列电影的 35 年	https://nei.st/arts/movies/nfzm-1862f	只不过，我们将用机器来做到这一点	39
2019-10-10	至高成就	https://nei.st/medium/economist/supreme-achievement	对于一个容易被炒作的领域，量子计算能力的展示是一个决定性时刻	40
2019-10-10	中国取消独生子女政策仍难扭转出生率下降趋势	https://nei.st/medium/wsj/china-left-one-child-policy-behind-but-it-still-struggles-with-a-falling-birth-rate	中国已是世界上生育率最低的国家之一，而且中国人口问题比原本以为的还要严峻	40
2019-10-10	抗议活动拖累香港陷入衰退，复苏遥不可见	https://nei.st/medium/wsj/hong-kong-protests-force-city-into-recession-with-no-recovery-in-sight	香港现在已正式陷入经济衰退	40
2019-10-10	习近平显然毫发无损	https://nei.st/medium/wsj/chinas-communist-party-concludes-conclave-in-strong-support-of-xi	中共十九届四中全会闭幕，习近平的领导地位得到坚决拥护	40
2019-10-10	富裕经济学	https://nei.st/medium/economist/rich-economics	三位经济学家凭借对贫困问题的开创性研究获得诺贝尔奖	40
2019-10-10	办公场所的未来	https://nei.st/medium/economist/redesigning-the-office	一探伦敦的三座新写字楼，了解办公室正如何被重构	40
2019-10-10	正在改建	https://nei.st/medium/economist/work-in-progress	WeWork 败退，白领面对双层式办公室制度	40
2019-10-10	非一般雪地马球赛	https://nei.st/medium/bloomberg/winters-wild-ride	为了一年一度的雪地马球赛，全球各地的私人飞机云集瑞士度假小镇圣莫里茨	40
2019-10-10	「死亡运河」如何活下来？	https://nei.st/medium/bloomberg/the-canal-of-death-is-now-an-economic-gateway-for-eastern-europe	这条运河曾是压迫与极权主义虚华的象征，如今则成为了国家转型的例证	40
2019-10-10	攻陷美国的牛油	https://nei.st/medium/bloomberg/irish-butter-kerrygold-has-conquered-americas-kitchens	Kerrygold 的牛油已经征服了美国人的厨房，因为它来源自只吃青草的爱尔兰奶牛以及出色的行销策略	40
2019-10-10	习近平新时代，中国的耐克能否走向全球？	https://nei.st/medium/bloomberg/can-the-nike-of-china-go-global	北京与 NBA 之间的风波登上了新闻头条。但中国真正重要的体育故事，是安踏能否实现全球业务扩张	41
2019-10-10	中国科技界的失落一代	https://nei.st/medium/bloomberg/chinas-lost-tech-generatio	随着职位流失与日俱增，科技初创企业员工开始抵制超时工作文化	41
2019-10-10	菲亚特克莱斯勒汽车和标致雪铁龙同意合并	https://nei.st/medium/wsj/fiat-chrysler-and-peugeot-owner-psa-agree-to-merge	如果两家公司的董事会批准，将创建全球销量第四大汽车制造商，市场价值超过 484 亿美元	41
2019-10-10	基因疗法背后的另类试验	https://nei.st/medium/bloomberg/stop-stabbing-yourself	对于生物黑客 (biohacker) 来说，要吸引那些对基因疗法噱头不感兴趣的人是一个挑战	41
2019-10-10	通过清除体内垃圾来抗癌？	https://nei.st/medium/bloomberg/using-the-bodys-trash-disposals-to-fight-cancer	对引起致命疾病的蛋白质进行标记和破坏，是药企的放手一博	41
2019-10-10	电子烟的道德难题	https://nei.st/medium/bloomberg/juul-is-the-new-big-tobacco	它希望抽传统香烟者戒烟，但却让青少年迷上尼古丁	41
2019-10-10	美国如何败给了中俄？	https://nei.st/medium/wsj/the-global-crisis-of-democracy	民主遭遇全球危机的背后	41
2019-10-10	北极光纤骗局	https://nei.st/medium/bloomberg/the-billion-dollar-high-speed-internet-scam	皮尔斯承诺要通过北极的西北航道 (Northwest Passage) 接上超高速的互联网光纤，并想办法骗了一名亿万富翁、华纳音乐集团的 CEO，还有联邦通信委员会主席	41
2019-10-10	中国将区块链拔高为「核心」技术突破口，这是下一个重大投资机遇吗？	https://nei.st/medium/wsj/chinas-blockchain-revolution-wont-set-investors-free	对比特币以及其他独立加密货币能否受益持怀疑态度的原因很简单：中国政府痴迷于控制信息和资本流动。而比特币的设计初衷正是避免政府的控制和监督	41
2019-10-10	2050 年，淹没在海里	https://nei.st/medium/nytimes/coastal-cities-underwater	新的研究表明，到本世纪中叶，约有 1.5 亿人将生活在海平面以下的陆地上	41
2019-10-10	规划应对海平面上升：水深火热	https://nei.st/medium/economist/in-deep-trouble	气候变化迫使亚洲低洼城市反思防洪措施	42
2019-10-10	更温暖的俄罗斯	https://nei.st/medium/economist/a-warmer-russia	有些俄罗斯人认为这不是坏事，尤其是在冰天雪地的西伯利亚	42
2019-10-10	非季节性干旱	https://nei.st/medium/economist/beyond-seasonable-drought	降雨模式的改变威胁全球贸易的一条动脉	42
2019-10-10	靠冰就够了	https://nei.st/medium/economist/ice-would-suffice	北极迅速变暖，影响将波及远方	42
2019-10-10	自身难「保」	https://nei.st/medium/economist/blown-cover	为什么气候变化会将保险公司推向绝境	42
2019-10-10	气候资本家	https://nei.st/medium/economist/the-not-so-dirty-dozen	一些大亨大笔投资于气候友好项目，也期望切实的回报	42
2019-10-10	冲破重重雾霾	https://nei.st/medium/economist/from-smog-to-slog	中国坚称将履行在温室气体排放上做出的承诺，但这远远不够	42
2019-10-10	街上有独角兽的血	https://nei.st/medium/bloomberg/theres-unicorn-blood-in-the-streets	它处于濒危境地了吗？	42
2019-10-10	重磅：广西文革天坑杀人案	https://nei.st/medium/initium/mainland-cultural-revolution-slaughter	坑杀后的第一天，老人的哀嚎、小孩的尖叫、女人的哭喊……混杂着从半径五米的洞口散出	42
2019-10-10	数字流水线	https://nei.st/medium/economist/the-digital-assembly-line	技术公司争夺价值数十亿美元的企业数据分析合同	42
2019-10-10	作战算法	https://nei.st/medium/economist/battle-algorithm	人工智能正在改变战争的方方面面	43
2019-10-10	雷德蒙德原则	https://nei.st/medium/economist/the-redmond-doctrine	微软企业外交政策的经验	43
2019-10-10	苏世民的教训	https://nei.st/medium/economist/the-lessons-of-stephen-schwarzman	如何让功业长存	43
2019-10-10	Facebook 是如何搞砸了加密货币计划？	https://nei.st/medium/wsj/inside-facebooks-botched-attempt-to-start-a-new-cryptocurrency	社交媒体巨头 Facebook 通过推出加密货币 Libra 进军金融界的计划在华盛顿碰壁，主要合作伙伴纷纷「跳船」	43
2019-10-10	豆瓣没变，只是水淹过后，它看起来不一样了	https://nei.st/medium/initium/douban-history	豆瓣的「无为而治」，最终也经不起时代的风浪	43
2019-10-10	万物皆有芯	https://nei.st/medium/economist/qt-chips-with-everything	计算机向日常物品渗透后，世界将如何变化	43
2019-10-10	环球全景监狱	https://nei.st/medium/economist/a-planetary-panopticon	无论是福是祸，物联网都将把互联网的商业模式带到世界其他地方	43
2019-10-10	入侵全球	https://nei.st/medium/economist/hack-the-planet	互联世界将成为黑客的游乐场	43
2019-10-10	廉价如芯	https://nei.st/medium/economist/cheap-as-chips	如何制造出一次性微芯片	43
2019-10-10	明日之牛	https://nei.st/medium/economist/the-cow-of-tomorrow	传感器和机器学习正在进入农场	43
2019-10-10	追踪生产率	https://nei.st/medium/economist/tracking-productivity	企业正在利用它们窥探员工 (还有客户) 的新能力	44
2019-09-30	万物皆有芯	https://nei.st/medium/economist/chips-with-everything	本专题报道作者蒂姆·克罗斯说，成本的急剧下降正在推动另一场计算机革命	44
2019-09-30	中国下一个金融泡沫：炒鞋热	https://nei.st/medium/wsj/chinas-next-financial-bubble-high-end-sneakers	中国的炒鞋热已经达到火爆程度，中国央行就「炒鞋」热潮发出了警告，将运动鞋视为金融衍生品。中国投资者始终在寻找下一个大热门，他们会涌向比特币或大蒜等任何热门的东西	44
2019-09-30	大连女童遇害案调查：13 岁的凶手、愤怒的社区与收容教养	https://nei.st/medium/caixin/irc55y7tst3e	10 岁女孩回家路上遇害，13 岁凶手未达刑事责任年龄，被送往辽宁省少管所收容教养三年。尚无证据证明凶手父母包庇犯罪。人们更关心的是，三年以后怎么办	44
2019-09-30	美国 20 世纪 60 年代激进的民权运动及其终场	https://nei.st/medium/caixin/cw877i	在以后几十年中，美国社会各种矛盾此起彼伏，还经历了几次经济危机，不过在现有的制度框架中，有足够的空间用和平方式表达诉求——批判、请愿、抗议	44
2019-09-30	华为欧洲攻守战	https://nei.st/medium/caixin/cw877d	欧洲是华为的「粮仓」和「第二本土」。面对美国政府对华为的制裁，欧洲人会作出怎样的选择？	44
2019-09-30	「口红经济」众生相	https://nei.st/medium/caixin/cw877g	以完美日记为代表的国产美妆，背靠电商和成熟供应链，亏损求扩张之后能否建立品牌壁垒？	44
2019-09-30	争议百合种球走私案	https://nei.st/medium/caixin/cw877c	云南政府部门出台的红头文件，成为三家百合种球进口商被控走私的直接依据，百合贸易也受到冲击	44
2019-09-30	2 万亿联合贷款挑战	https://nei.st/medium/caixin/cw877a	导流、助贷、联合贷款，互联网巨头与银行的合作飙到 2 万亿，有什么值得忧虑？	44
2019-09-30	小微贷款的另一条路	https://nei.st/medium/caixin/cw877b	大数据风控模式之外，还有依赖客户经理队伍线下搜集风控信息、线上不断完善模型来有效服务小微企业的另一种模式	44
2019-09-30	北京控车选择题	https://nei.st/medium/caixin/cw877e	是继续「限」字当头，还是适度放松？	45
2019-09-30	电价改革再拱一卒	https://nei.st/medium/caixin/cw877f	煤电标杆电价正式谢幕，取而代之的是带有上下浮动空间的定价机制；煤电联动机制同时走向尾声，「浮动」的煤电价格将给市场带来什么？	45
2019-09-30	10 万亿结构性存款再规范	https://nei.st/medium/caixin/cw877h	真假结构性存款都面临更高的监管合规成本，对中小银行影响更大；预计银行负债将回归大额存单和一般性存款，有利于压降负债端资金成本	45
2019-09-30	明星初创公司 WeWork 是如何快速陨落的？	https://nei.st/medium/wsj/the-fall-of-wework-how-a-startup-darling-came-unglued	估值缩水约 400 亿美元、CEO 被逼下台、IPO 泡汤……WeWork 和其极度理想主义的创始人的跳崖式遭遇，即便是在大起大落的初创企业界也几乎是史无前例的	45
2019-09-30	面对香港时代革命，北京接下来会如何做？	https://nei.st/medium/initium/beijing-hk-what-to-do	运动已变为零和博弈，任何新的让步都不再可能	45
2019-09-30	许辉：赶工游戏、升级流水线、破碎个体……平台经济的算法幻象	https://nei.st/medium/initium/sharing-economy-labor-rights	原子化的骑手对于平台管理者来说只是地图上的一个点一条线。平台也高度依赖数百万骑手在劳动过程中生成的数据，通过机器学习来训练算法，反过来对骑手的管理控制更加精确	45
2019-09-30	英国 39 人遇难调查法网撒向欧洲多国，国籍身份核实中	https://nei.st/medium/caixin/u-k-police-retrace-fatal-journey-after-39-bodies-found-in-truck	虽然目前 BBC 等英国媒体均报道称，遇难者均为中国籍，但英国警方表示，正在核实遇难者身份，尚无法确定遇难者是中国国籍	45
2019-09-30	中国在人工智能领域争先的行动始于课堂	https://nei.st/medium/wsj/chinas-efforts-to-lead-the-way-in-ai-start-in-its-classrooms	中国科学家和研究人员可以几乎不受阻碍地访问大约 2 亿名学生的潜在样本池，从而积累一个无与伦比的数据库。这为中国在与美国争夺该领域全球主导地位的竞争中提供了一项关键优势	45
2019-09-30	一瓶标价 2388 元的拉菲，中国制造	https://nei.st/medium/nytimes/china-wine-long-dai-lafite	拉菲正在试图借用中国消费者日益高涨的民族主义情绪，推出一款由中国人为主的团队酿造的中国葡萄酒	45
2019-09-30	郭文贵的底牌	https://nei.st/medium/caixin/guowengui-1	海外融资做局，资产脱壳寻路，郭文贵机关算尽	45
2019-09-30	纳博科夫的细节	https://nei.st/medium/southern/nfzm-1861c	传记作者通过书信和日记，经过猜测的沼泽地，追踪他的猎物，随后，学术对手又追踪这位沾满泥巴的传记作者	46
2019-09-30	最后的白石洲：深圳最大城中村即将消失	https://nei.st/medium/southern/nfzm-1861b	过去 20 年里，本地媒体称这片仅有 0.6 平方公里的地方曾为深圳总计接待过近 300 万外地人	46
2019-09-30	「封针」事件调查	https://nei.st/medium/southern/nfzm-1861a	河南是「封针」疗法大本营，尤以郑州最盛。「每一个『治得好妙手回春，治不好理所当然』的病，都是过度医疗和神棍疗法的重灾区。」	46
2019-09-30	权力猎手郭文贵	https://nei.st/medium/caixin/guowengui-2	以扳倒刘志华、夺回盘古大观为开端，郭文贵与以马建为代表的国家强力部门少数腐败官员结成同盟，裹挟公权力为其所用，上演了多场公然的围猎	46
2019-09-30	郭文贵与海通 H 股配售疑云	https://nei.st/medium/caixin/guowengui-4	借助英国前首相布莱尔的「关系」，郭文贵打开了通往阿布扎比王室的大门，一期募集资金 30 亿美元，大比例投资海通证券，但持股迅速损失了近一半	46
2019-09-30	The Devil Instagrams Prada	https://nei.st/medium/bloomberg/the-devil-instagrams-prada	对于公司销售业绩不佳的那些时期，Prada 认为没什么大不了	46
2019-09-30	郭文贵海外资金何来？英前首相布莱尔涉身其间	https://nei.st/medium/caixin/guowengui-3	在中国与阿联酋国家层面的合作项目中阿基金缓慢推进的两三年里，郭文贵通过时任联合国中东特使布莱尔的引荐，从阿布扎比王室募集资金 30 亿美元，成立了「阿中基金」，并成为该基金的管理人	46
2019-09-30	一个逃犯，两场风暴：陈同佳案背后的台港引渡空窗与两岸角力战场	https://nei.st/medium/initium/taiwan-chen-extradition-law	这牵涉一个敏感问题：台湾与香港之间，究竟是什么关系？	46
2019-09-30	白信：从治理暴力到路线斗争，香港革命是中国的内生危机	https://nei.st/medium/initium/china-rules-violence	那些仅仅关注香港《基本法》的学者，或认为「一国两制」架构本身即埋藏宪政危机，却忽略内地的「宪政」架构及其变动也是关键，从而决定着这场危机的内生性质	46
2019-09-30	中国人首先用他们最好的工具对付自己的人民	https://nei.st/medium/nytimes/china-sharpens-hacking-to-hound-its-minorities-far-and-wide	中国黑客行动升级，攻击海外少数民族和侨民	46
2019-09-30	为什么亿万富翁还要继续工作？	https://nei.st/medium/nytimes/the-idle-rich-they-wish	过去 10 年，1% 阶层有 85% 的净资产投资于股票、债券和私募股权等价值激增的投资领域	47
2019-09-30	为什么台湾要限制香港嫌犯陈同佳赴台投案？	https://nei.st/medium/ft/hqp2ttyy3prrfab6yh1szg	陆委会在声明中直言：可轻易看出这是有背后政治力量精心操作的投䅁安排	47
2019-09-30	世界最远程的航班如何赚钱？	https://nei.st/medium/bloomberg/worlds-longest-flights-arent-meant-for-cattle-class	开通超长航线并非易事	47
2019-09-30	哪些国家拥有全球最好 (和最坏) 的养老金制度	https://nei.st/medium/bloomberg/these-are-the-worlds-best-and-worst-pension-systems	一项在全球范围开展的研究揭示出各国为退休人口养老所作的准备是否充分	47
2019-09-30	山东散户帮操纵美股六年 案情细节大曝光 (含 FBI 取证)	https://nei.st/medium/caixin/two-chinese-nationals-arrested-stock-fraud-charges	六年间，王姓二人为首的作案团伙不顾经纪公司警告，对 3900 只证券进行交叉交易，操控股价，最终自食恶果，被 SEC 和 FBI 彻查	47
2019-09-30	物美鲸吞麦德龙 腾讯阿里罕见失手	https://nei.st/medium/caixin/cw876c	超级巨头竞购，物美创始人张文中花费 15.2 亿欧元控股了自有物业占比近半的麦德龙中国	47
2019-09-30	百亿假黄金骗贷	https://nei.st/medium/caixin/cw876a	掺假金砖骗贷 190 亿，首犯逃跑，追赃困难，难以结案，为什么？	47
2019-09-30	如今，一切都是私募股权基金了	https://nei.st/medium/bloomberg/its-private-equitys-world-thats-a-big-deal	私募股权基金时代，高回报的背后有其代价	47
2019-09-30	邢钢搬迁的邻避争议	https://nei.st/medium/caixin/cw876f	与曾经的招商引资争夺战截然相反，一家钢铁厂的搬迁计划，引发了两个相邻城市间的邻避博弈	47
2019-09-30	豆瓣十日阉割记：爱国的火烧到阿中哥哥的舆论阵地	https://nei.st/medium/initium/douban-nationalism	这件事情几乎是一个提醒：所有试图收容、利用、或者刺激这种爱国主义情绪的个体，只要你不姓赵，那终有一天你会玩火自焚	47
2019-09-30	意料之外的诺贝尔经济学奖	https://nei.st/medium/caixin/cw876h	三位学者因创新性减贫实验获奖，在经济学界引发热议	48
2019-09-30	通用的未来博弈	https://nei.st/medium/bloomberg/mary-barra-risks-it-all	通用 CEO 押注电动化和无人驾驶	48
2019-09-30	AI 新贵：梦想撞上现实	https://nei.st/medium/caixin/cw876b	私募市场热捧的中国 AI 独角兽预备上市，却突遭美国钳制，短期调整供应链后，更大的挑战是固有的技术瓶颈和落地难题	48
2019-09-30	中国网疗	https://nei.st/medium/bloomberg/where-the-doctor-is-always-in	在中国人满为患的医疗保健体系中，中国的科技巨头推出了医疗付费 App，患者可以随时求医问诊	48
2019-09-30	经济降温促使中国再度转向稳增长	https://nei.st/medium/wsj/cooling-economy-drives-chinese-officials-to-prioritize-growth	中国经济增长动能减弱正在促使政府转移工作重心——从控制不断膨胀的债务水平转向重新注重增长	48
2019-09-30	日本新天皇登基仪式将如何进行？	https://nei.st/medium/bloomberg/how-the-enthronement-of-japans-new-emperor-will-work	登基仪式将于 10 月 22 日在日本皇宫举行	48
2019-09-30	2000 亿海工平台去库存	https://nei.st/medium/caixin/cw876d	行业回暖之际，中国船厂要先消化 2000 亿元存货，其中大多将由央企资产平台吸收处置	48
2019-09-30	至暗时刻的火把	https://nei.st/medium/caixin/cw876g	《黑羊与灰鹰》不仅是一部探寻巴尔干火药桶之谜的地缘政治游记，它更深层的目的在于，试图从南斯拉夫的苦难中获得欧洲在新一轮邪恶中何去何从的启示	48
2019-09-30	科索沃何去何从	https://nei.st/medium/bloomberg/for-serbia-and-kosovo-support-comes-with-strings-attached	战争已过去 20 年，科索沃和塞尔维亚仍然势不两立。超级大国似乎想让它们继续为敌	48
2019-09-20	旧技术为建筑物降温提供了一种更环保的方式	https://nei.st/medium/bloomberg/a-greener-way-to-cool-the-air	依赖水温的冷气系统成为新的环保趋势	48
2019-09-20	「飞行罪恶感」使欧洲旅行陷入困境	https://nei.st/medium/bloomberg/a-flyins-shame	航空公司因乘客担心坐飞机的碳成本问题而面临压力	49
2019-09-20	「留」有余地	https://nei.st/medium/bloomberg/new-alternatives-for-chinas-students	随着美国接收的留学生人数减少，教育公司纷纷将目光转向其他英语国家	49
2019-09-20	致命超载	https://nei.st/medium/caixin/cw876e	十余年来多次治理，但货车超载仍屡禁不止。最新一起高架桥侧翻震动全国，能否亡羊补牢？	49
2019-09-20	质检高官魏传忠折戟	https://nei.st/medium/caixin/cw875f	一位「字写得最好的副部长」，也是「严重违反政治纪律、组织纪律、廉洁纪律、工作纪律和生活纪律」的落马「老虎」	49
2019-09-20	硬脱欧后的「十二时辰」	https://nei.st/medium/bloomberg/the-day-after-brexit-what-a-crash-out-of-the-eu-might-look-like	穿越时空，让我们预视一下英国在硬脱欧后可能造成的经济、文化甚至是牲畜上的损失	49
2019-09-20	为何全球三分之一的消费者突然不敢花钱了？	https://nei.st/medium/bloomberg/a-third-of-the-worlds-consumers-are-suddenly-nervous-to-spend	中国和印度经济放缓导致消费者支出日益减少	49
2019-09-20	特朗普 280 亿美元能换来美国农民选票？	https://nei.st/medium/bloomberg/trumps-28-billion-bet-that-rural-america-will-stick-with-him	特朗普的贸易战已经令美国农民更加依赖政府的援助	49
2019-09-20	欧洲领导人反移民的真相	https://nei.st/medium/bloomberg/europes-anti-immigrant-leaders-have-a-secret	欧洲反移民领袖有一个秘密	49
2019-09-20	特斯拉的白鼠实验	https://nei.st/medium/bloomberg/you-gotta-smasha-fewcars-to-make-an-autonomous-vehicle	Tesla 汽车的 Autopilot 自动驾驶辅助系统可挽救数百万条生命，但在此之前，它可能会让一些人付出生命代价	49
2019-09-20	《野狼 Disco》为何成为「神曲」	https://nei.st/medium/southern/nfzm-1860e	这是一名骤红的说唱歌手的倒叙人生，这也是这名歌手与歌迷交错的东北故事	49
2019-09-20	B 站网红的世界：风口、运营和生活	https://nei.st/medium/southern/nfzm-1860d	在网红的世界里，「人设」是核心价值之一，它是网红为自己打造的形象与粉丝所贴标签的混合体	50
2019-09-20	从《推手》到《双子杀手》：李安电影资本轨迹	https://nei.st/arts/movies/nfzm-1860f	「做导演，没有权和钱，很难玩得起来」	50
2019-09-20	揭开「资本市场守门人」的秘密	https://nei.st/medium/southern/nfzm-1860c	40 家会计师事务所分食 3686 家 A 股上市公司	50
2019-09-20	共享充电宝是如何活下来的？	https://nei.st/medium/southern/nfzm-1860b	很多人不知道，共享充电宝比共享单车问世更早。来电成立于 2013 年 12 月。13 个月后，摩拜单车才出现	50
2019-09-20	冰柜藏尸背后谜团	https://nei.st/medium/southern/nfzm-1860a	钱传光听说，钱序德加入了叫「东方闪电」的组织，又名「全能神」，是国内最著名的邪教组织之一	50
